song,segment,vocal_rmsDb,inst_rmsDb,vocal_zcr,inst_zcr,vocal_crest,inst_crest,vocal_adjustment_db,inst_adjustment_db
Punkdisco - Oral Hygiene,47,-100.0,-19.625253677368164,0.0,0.008252660778985507,0.0,5.682101726531982,-24.0,-0.00018482778978068382
Punkdisco - Oral Hygiene,48,-45.6453857421875,-18.477481842041016,0.024440953351449274,0.015692934782608695,36.060691833496094,5.4064531326293945,-0.002575517864897847,-0.0001542817335575819
Punkdisco - Oral Hygiene,49,-41.215511322021484,-18.456409454345703,0.03798828125,0.01567878170289855,25.094053268432617,5.610773086547852,-0.002144140424206853,-0.00016618950758129358
Punkdisco - Oral Hygiene,50,-31.780887603759766,-18.446521759033203,0.023996546648550724,0.015926460597826087,13.62242603302002,5.383388042449951,-0.0005964331794530153,-0.0001822391350287944
Punkdisco - Oral Hygiene,51,-40.146278381347656,-24.931745529174805,0.07257699275362318,0.014543704710144928,22.04789161682129,8.757996559143066,-0.0008185528567992151,-0.00021692713198717684
Punkdisco - Oral Hygiene,52,-32.60691833496094,-100.0,0.15036514945652174,0.0,13.44936752319336,0.0,0.0,-24.0
Punkdisco - Oral Hygiene,53,-32.66863250732422,-100.0,0.14976222826086957,0.0,13.545266151428223,0.0,0.0,-24.0
Punkdisco - Oral Hygiene,54,-31.569101333618164,-100.0,0.13752689085144928,0.0,11.934688568115234,0.0,0.0,-24.0
Raft Monk - Tiring,1,-100.0,-36.26857376098633,0.0,0.016290194746376812,0.0,6.377039432525635,-24.0,0.0
Raft Monk - Tiring,2,-100.0,-31.99050521850586,0.0,0.030381000905797102,0.0,5.334981441497803,-24.0,-5.17719399795169e-07
Raft Monk - Tiring,3,-100.0,-28.079307556152344,0.0,0.06784420289855073,0.0,5.615161895751953,-24.0,-5.17719399795169e-07
Raft Monk - Tiring,4,-100.0,-25.40874481201172,0.0,0.07551941802536231,0.0,8.838862419128418,-24.0,-0.00018482778978068382
Raft Monk - Tiring,5,-25.475282669067383,-20.352981567382812,0.055426290760869565,0.029329427083333335,6.575585842132568,6.522411346435547,-0.0005053087952546775,-0.0006813454092480242
Raft Monk - Tiring,6,-25.626934051513672,-20.132301330566406,0.05987743432971015,0.030467334692028985,5.827814102172852,5.758123397827148,-0.0006715079653076828,-0.000581936095841229
Raft Monk - Tiring,7,-24.931106567382812,-20.44713020324707,0.0953705276268116,0.030587635869565217,5.483338356018066,6.362965106964111,-0.0005907378508709371,-0.0006290518213063478
Raft Monk - Tiring,8,-24.338333129882812,-19.08210563659668,0.04800866168478261,0.04076653079710145,4.4603190422058105,5.3133697509765625,-0.0006300873355939984,-0.0006016107508912683
Raft Monk - Tiring,9,-26.34244728088379,-19.73590087890625,0.032318557518115944,0.03969372735507246,5.004111289978027,5.815486431121826,-0.0006849697092548013,-0.000562779139727354
Raft Monk - Tiring,10,-25.696701049804688,-20.303951263427734,0.08117357336956521,0.03345788043478261,5.94331693649292,5.520656585693359,-0.0005607081693597138,-0.0006052350508980453
Raft Monk - Tiring,11,-24.698665618896484,-16.953548431396484,0.08711786684782609,0.03526522871376812,6.221008777618408,4.760474681854248,-0.0005783117958344519,-0.00030442432034760714
Raft Monk - Tiring,12,-24.25104331970215,-15.835973739624023,0.05746433423913044,0.04361837635869565,5.013392448425293,4.846682548522949,-0.0005487998714670539,-0.00022521083883475512
Raft Monk - Tiring,13,-25.265796661376953,-15.474530220031738,0.06389973958333334,0.040500452898550726,5.265657424926758,4.535313129425049,-0.0006973959389142692,-0.00021899804414715618
Raft Monk - Tiring,14,-24.5174503326416,-16.087190628051758,0.03145805027173913,0.04229647871376811,4.972667217254639,4.396377086639404,-0.0005529418704099953,-0.0002500620612408966
Raft Monk - Tiring,15,-27.36299705505371,-20.605682373046875,0.0636223392210145,0.030744735054347827,5.400406837463379,4.867825984954834,-0.0008040553657338023,-0.0006223209202289581
Raft Monk - Tiring,16,-26.629657745361328,-20.151607513427734,0.06557121829710146,0.03237233922101449,5.86794900894165,5.367377281188965,-0.0008661876781843603,-0.0005995397223159671
Raft Monk - Tiring,17,-25.998403549194336,-20.659038543701172,0.0728416553442029,0.02861894248188406,4.568997859954834,5.998112678527832,-0.0007600453100167215,-0.0006274984916672111
Raft Monk - Tiring,18,-26.25005531311035,-18.85806655883789,0.057218070652173915,0.0413963428442029,4.4031243324279785,5.9275617599487305,-0.0008822386153042316,-0.00049754255451262
Raft Monk - Tiring,19,-28.751052856445312,-19.89438819885254,0.03487601902173913,0.040739639945652176,4.1108856201171875,5.606011867523193,-0.0010598362423479557,-0.0005513885989785194
Raft Monk - Tiring,20,-24.247394561767578,-20.020862579345703,0.07813066123188406,0.029213371829710146,5.246424198150635,4.939370155334473,-0.0004229870392009616,-0.0006549397367052734
Raft Monk - Tiring,21,-24.52735710144043,-16.066247940063477,0.0862998188405797,0.036655061141304346,5.471218109130859,4.419259071350098,-0.000509450794197619,-0.00024902657605707645
Raft Monk - Tiring,22,-24.200029373168945,-15.645488739013672,0.0586234714673913,0.042353091032608696,4.627182960510254,4.484328269958496,-0.0005632969550788403,-0.00021226753597147763
Raft Monk - Tiring,23,-24.060871124267578,-15.097654342651367,0.057918648097826084,0.04043251811594203,4.790602207183838,4.174389362335205,-0.0004820101021323353,-0.000187416429980658
Raft Monk - Tiring,24,-23.75811004638672,-14.963045120239258,0.05594570878623188,0.041978034420289856,5.100174903869629,4.764084815979004,-0.0005125573370605707,-0.00017654409748502076
Raft Monk - Tiring,25,-23.80251693725586,-15.592652320861816,0.06212494338768116,0.04277202219202898,4.562502861022949,4.352313995361328,-0.0004965070402249694,-0.00021485619072336704
Raft Monk - Tiring,26,-24.316448211669922,-15.551304817199707,0.0728515625,0.04272248641304348,5.696617126464844,4.179598331451416,-0.0005793473101221025,-0.00019621786486823112
Raft Monk - Tiring,27,-24.021461486816406,-15.402986526489258,0.036745640851449275,0.04479591259057971,4.808188438415527,4.007178783416748,-0.0005565661704167724,-0.00021485619072336704
Raft Monk - Tiring,28,-22.536346435546875,-16.15792465209961,0.01669072690217391,0.03857138813405797,2.247248888015747,4.157412528991699,-0.0007175887003540993,-0.00028630351880565286
Raft Monk - Tiring,29,-23.074779510498047,-15.943071365356445,0.02405882019927536,0.037971297554347826,3.182297945022583,3.9395298957824707,-0.0007155176135711372,-0.00030080016585998237
Raft Monk - Tiring,30,-22.867462158203125,-15.923891067504883,0.02283882472826087,0.03878368432971015,3.3309760093688965,4.397619724273682,-0.0007222485146485269,-0.00027905520983040333
Raft Monk - Tiring,31,-29.929018020629883,-23.576404571533203,0.05752660778985507,0.055423460144927536,4.424161434173584,8.899513244628906,-0.0008837919449433684,-0.00039968854980543256
Raft Monk - Tiring,32,-87.36489868164062,-31.092418670654297,0.16732903079710146,0.03918138586956522,3.5625832080841064,7.199974536895752,-4.097243309020996,-0.00010302676673745736
Raft Monk - Tiring,33,-87.66108703613281,-33.963783264160156,0.174705615942029,0.03165336277173913,3.6861624717712402,5.820672512054443,-4.170017719268799,-0.00011234583507757634
Raft Monk - Tiring,34,-87.17521667480469,-26.740476608276367,0.15727892889492753,0.034019757699275364,3.8341898918151855,5.660486698150635,-4.719890594482422,-0.0006896295817568898
Raft Monk - Tiring,35,-87.43063354492188,-24.425127029418945,0.1681541553442029,0.04984290081521739,3.9486095905303955,4.714634418487549,-5.430262088775635,-0.0007942178635857999
Raft Monk - Tiring,36,-27.188682556152344,-17.806310653686523,0.11410778985507246,0.03502745697463768,7.003016471862793,5.368313789367676,-0.0005798650672659278,-0.0004178095841780305
Raft Monk - Tiring,37,-23.838275909423828,-17.47423553466797,0.05832484148550725,0.03567283740942029,5.085508823394775,4.67124605178833,-0.0005099685513414443,-0.000426093494752422
Raft Monk - Tiring,38,-23.811494827270508,-17.269567489624023,0.07007472826086956,0.033075747282608696,4.730506420135498,4.914244174957275,-0.0004550872545223683,-0.0004535340121947229
Raft Monk - Tiring,39,-22.028717041015625,-16.028921127319336,0.09044525588768115,0.04586730072463768,4.521129131317139,4.827946186065674,-0.00033911282662302256,-0.00026921823155134916
Raft Monk - Tiring,40,-20.742145538330078,-15.432060241699219,0.06672610960144927,0.04278759057971015,4.371853828430176,5.185412406921387,-0.00022883497877046466,-0.00021226753597147763
Raft Monk - Tiring,41,-21.675642013549805,-15.357402801513672,0.07678753396739131,0.04131000905797101,4.591968536376953,4.514979362487793,-0.00028216163627803326,-0.00018689870194066316
Raft Monk - Tiring,42,-20.492679595947266,-14.88498592376709,0.05980100769927536,0.043048007246376814,4.714953899383545,4.616631507873535,-0.0002179625880671665,-0.00016101221262943
Raft Monk - Tiring,43,-21.074447631835938,-15.289527893066406,0.07204200634057971,0.04264181385869565,4.317004203796387,4.717502593994141,-0.00024384923744946718,-0.0002107143372995779
Raft Monk - Tiring,44,-21.47599220275879,-15.391448974609375,0.07867980072463768,0.04054574275362319,5.208313465118408,4.4581193923950195,-0.0002919986145570874,-0.00019880651962012053
Raft Monk - Tiring,45,-20.10041046142578,-15.162601470947266,0.04299988677536232,0.04504217617753623,4.607553005218506,4.47080135345459,-0.00018327459110878408,-0.000171884530573152
Raft Monk - Tiring,46,-26.877586364746094,-18.09695816040039,0.04217617753623189,0.031759510869565216,6.716215133666992,4.99515438079834,-0.0007517610210925341,-0.0004141853714827448
Raft Monk - Tiring,47,-26.580928802490234,-18.23625373840332,0.033757925724637684,0.03460711050724638,4.37324857711792,4.746854305267334,-0.0009945958154276013,-0.000436966132838279
Raft Monk - Tiring,48,-26.674043655395508,-17.909791946411133,0.03567566802536232,0.03512794384057971,4.4144606590271,4.919256210327148,-0.0009076094720512629,-0.00040383049054071307
Raft Monk - Tiring,49,-60.94564437866211,-20.911602020263672,0.011704596920289856,0.01533203125,10.378442764282227,3.3101444244384766,-0.04285154864192009,-0.0005446578725241125
Raft Monk - Tiring,50,-100.0,-24.67268180847168,0.0,0.009202332427536233,0.0,3.6497011184692383,-24.0,-0.0006140369223430753
Raft Monk - Tiring,51,-100.0,-31.181039810180664,0.0,0.006351902173913043,0.0,2.661756992340088,-24.0,-0.001585919177159667
Raft Monk - Tiring,52,-100.0,-40.018150329589844,0.0,0.006039119112318841,0.0,3.5443851947784424,-24.0,-0.0024895514361560345
Sambasevam Shanmugam - Kaathaadi,0,-22.630023956298828,-32.00568389892578,0.00994819972826087,0.07358752264492753,5.783554553985596,5.1346001625061035,-3.261637903051451e-05,-0.0009169294498860836
Sambasevam Shanmugam - Kaathaadi,1,-18.32766342163086,-28.27378273010254,0.03476137907608696,0.050880321557971016,4.345094680786133,4.27439022064209,-1.9155639165546745e-05,-0.0008868985460139811
Sambasevam Shanmugam - Kaathaadi,2,-17.45220184326172,-26.649063110351562,0.025737375452898552,0.045812103713768114,3.385228157043457,4.158351421356201,-9.318953743786551e-06,-0.0008894874481484294
Sambasevam Shanmugam - Kaathaadi,3,-60.41084289550781,-25.092281341552734,0.013322293931159421,0.036796591938405794,9.742705345153809,4.566131591796875,-0.03900805115699768,-8.490638720104471e-05
Sambasevam Shanmugam - Kaathaadi,4,-100.0,-25.53775405883789,0.0,0.045647927989130435,0.0,5.2428975105285645,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,5,-100.0,-29.28134536743164,0.0,0.05792147871376811,0.0,5.060428142547607,-24.0,-0.0005550128989852965
Sambasevam Shanmugam - Kaathaadi,6,-29.169841766357422,-34.21296691894531,0.002105978260869565,0.046873584692028986,7.881494045257568,9.625030517578125,-0.00011855854245368391,-0.0010593184269964695
Sambasevam Shanmugam - Kaathaadi,7,-23.662174224853516,-29.037158966064453,0.016584578804347827,0.05440868432971015,4.017643928527832,6.103537082672119,-0.0001998419757001102,-0.000784898002166301
Sambasevam Shanmugam - Kaathaadi,8,-22.967479705810547,-27.24298858642578,0.012729279891304348,0.03948850769927536,3.6538567543029785,6.227723598480225,-0.0001713668170850724,-0.0006958426674827933
Sambasevam Shanmugam - Kaathaadi,9,-23.85852813720703,-17.982023239135742,0.035142096920289856,0.020547441123188407,3.4575772285461426,5.227885723114014,-0.0006254274630919099,-0.00022521083883475512
Sambasevam Shanmugam - Kaathaadi,10,-22.807300567626953,-18.245777130126953,0.01586701766304348,0.01510841259057971,3.491807222366333,4.101588249206543,-0.00036655302392318845,-0.0002894099452532828
Sambasevam Shanmugam - Kaathaadi,11,-22.081205368041992,-20.833297729492188,0.013973335597826087,0.033748018568840576,4.1107048988342285,6.776354789733887,-0.0001863809593487531,-0.00017447317077312618
Sambasevam Shanmugam - Kaathaadi,12,-23.426860809326172,-21.716903686523438,0.019309046648550723,0.07309499547101449,3.9609732627868652,6.666205883026123,-0.00035568050225265324,-0.00021848033065907657
Sambasevam Shanmugam - Kaathaadi,13,-21.153162002563477,-18.18054962158203,0.03792883831521739,0.041001471920289856,3.3059117794036865,4.693986892700195,-0.0002464379067532718,-0.00016826043429318815
Sambasevam Shanmugam - Kaathaadi,14,-22.18275260925293,-19.68050193786621,0.02035920516304348,0.03478119338768116,3.8586907386779785,4.766034126281738,-0.00035671598743647337,-0.0003080484748352319
Sambasevam Shanmugam - Kaathaadi,15,-22.2939395904541,-19.861915588378906,0.01755264945652174,0.03602807971014493,4.248791217803955,5.4093804359436035,-0.0002982114674523473,-0.00032513384940102696
Sambasevam Shanmugam - Kaathaadi,16,-21.85849952697754,-20.129322052001953,0.02009171195652174,0.10632642663043479,4.531855583190918,6.1834540367126465,-0.00018482778978068382,-0.0002982114674523473
Sambasevam Shanmugam - Kaathaadi,17,-21.918333053588867,-18.844802856445312,0.02818444293478261,0.02690925045289855,4.255847930908203,6.1227707862854,-0.0002826793643180281,-0.00023608322953805327
Sambasevam Shanmugam - Kaathaadi,18,-23.386899948120117,-24.973527908325195,0.028350033967391303,0.10857959692028986,6.023935794830322,6.412363529205322,-0.00021382073464337736,-0.0005560484132729471
Sambasevam Shanmugam - Kaathaadi,19,-21.979978561401367,-16.808582305908203,0.03410750679347826,0.04121376811594203,4.6794352531433105,4.835642337799072,-0.00030287110712379217,-0.0002107143372995779
Sambasevam Shanmugam - Kaathaadi,20,-21.473119735717773,-19.68991470336914,0.03564877717391304,0.0551559669384058,4.707246780395508,6.420840740203857,-0.00014599808491766453,-0.00023142363352235407
Sambasevam Shanmugam - Kaathaadi,21,-27.327896118164062,-18.076631546020508,0.02828634510869565,0.055889096467391305,4.8738250732421875,5.490079879760742,-0.00037587241968140006,-0.0001428917166776955
Sambasevam Shanmugam - Kaathaadi,22,-93.54502868652344,-19.527433395385742,0.004694576539855073,0.019708163496376812,11.611587524414062,4.769773960113525,-4.033879280090332,-0.00021226753597147763
Sambasevam Shanmugam - Kaathaadi,23,-100.0,-23.510211944580078,0.0,0.03728062726449275,0.0,7.643126010894775,-24.0,-0.000254721671808511
Sambasevam Shanmugam - Kaathaadi,24,-100.0,-17.01287841796875,0.0,0.016777060688405798,0.0,4.493649005889893,-24.0,-9.784951544133946e-05
Sambasevam Shanmugam - Kaathaadi,25,-100.0,-20.03810691833496,0.0,0.04234459918478261,0.0,5.963451862335205,-24.0,-0.000141338532557711
Sambasevam Shanmugam - Kaathaadi,26,-22.09040069580078,-23.68970489501953,0.02416779891304348,0.03631397192028985,4.383507251739502,5.719141006469727,-0.00010665084118954837,-0.0005772762815468013
Sambasevam Shanmugam - Kaathaadi,27,-19.138946533203125,-22.18747329711914,0.04395805027173913,0.014546535326086957,3.4924018383026123,4.011146068572998,-9.422543371329084e-05,-0.0006699546938762069
Sambasevam Shanmugam - Kaathaadi,28,-18.93762969970703,-21.16776466369629,0.027648041213768116,0.01393653759057971,3.2022948265075684,5.99685525894165,-6.523288175230846e-05,-0.0005964331794530153
Sambasevam Shanmugam - Kaathaadi,29,-19.29837417602539,-21.65157699584961,0.03358667346014493,0.024508888134057973,3.261949300765991,5.373908996582031,-3.779359394684434e-05,-0.0005617436836473644
Sambasevam Shanmugam - Kaathaadi,30,-19.548049926757812,-22.423114776611328,0.021910382699275362,0.03869027400362319,3.2259843349456787,6.094549179077148,-3.779359394684434e-05,-0.0005990219651721418
Sambasevam Shanmugam - Kaathaadi,31,-18.49153709411621,-20.005388259887695,0.02131453804347826,0.04147276947463768,3.4687089920043945,8.196152687072754,-4.4523982069222257e-05,-0.00037017720751464367
Sambasevam Shanmugam - Kaathaadi,32,-21.8607120513916,-22.15242576599121,0.036083276721014496,0.07003085371376812,4.225440979003906,8.14696979522705,-0.00012477126438170671,-0.00037794336094520986
Sambasevam Shanmugam - Kaathaadi,33,-20.307403564453125,-19.998281478881836,0.025748697916666667,0.034618432971014496,3.0915074348449707,4.845232009887695,-0.00019570012227632105,-0.0003510208334773779
Sambasevam Shanmugam - Kaathaadi,34,-23.372705459594727,-17.887880325317383,0.03334182518115942,0.030873528079710146,3.9514272212982178,5.546154022216797,-0.000521359033882618,-0.00021848033065907657
Sambasevam Shanmugam - Kaathaadi,35,-16.27019691467285,-18.53449821472168,0.022884114583333334,0.027455559329710146,3.718979597091675,5.9755659103393555,-1.8120197637472302e-05,-0.0003815675445366651
Sambasevam Shanmugam - Kaathaadi,36,-17.698226928710938,-23.90558433532715,0.037722203351449275,0.059493885869565215,3.7469372749328613,6.17620849609375,-4.193536733509973e-05,-0.0006083415355533361
Sambasevam Shanmugam - Kaathaadi,37,-22.503952026367188,-24.797975540161133,0.03499773550724638,0.023145946557971014,5.212254047393799,5.07915735244751,-0.00023142363352235407,-0.0004266112227924168
Sambasevam Shanmugam - Kaathaadi,38,-29.749967575073242,-22.02429962158203,0.0468849071557971,0.031207540760869564,7.830923080444336,8.160979270935059,-0.001556403934955597,-0.00016411859542131424
Sambasevam Shanmugam - Kaathaadi,39,-20.987136840820312,-17.6181583404541,0.045560178894927535,0.01654211956521739,3.816868543624878,4.372202396392822,-0.00029303409974090755,-0.00022521083883475512
Sambasevam Shanmugam - Kaathaadi,40,-23.43559455871582,-20.702919006347656,0.03339419157608696,0.026961616847826088,5.0638427734375,5.932034492492676,-0.00039865306462161243,-0.00044110810267739
Sambasevam Shanmugam - Kaathaadi,41,-30.16684341430664,-18.288908004760742,0.02477638134057971,0.02433197463768116,5.0870585441589355,4.429376602172852,-0.0011328437831252813,-0.0002283172361785546
Sambasevam Shanmugam - Kaathaadi,42,-108.16914367675781,-17.06194496154785,0.0008109714673913043,0.019999716938405798,15.6328125,4.800236701965332,-12.380178451538086,-0.0002013951598200947
Sambasevam Shanmugam - Kaathaadi,43,-100.0,-18.743680953979492,0.0,0.02727439990942029,0.0,5.218731880187988,-24.0,-0.0001998419757001102
Sambasevam Shanmugam - Kaathaadi,44,-100.0,-18.506338119506836,0.0,0.018785382699275363,0.0,4.409190654754639,-24.0,-0.00028630351880565286
Sambasevam Shanmugam - Kaathaadi,45,-100.0,-18.316619873046875,0.0,0.0234474071557971,0.0,6.046265125274658,-24.0,-0.0001977710344363004
Sambasevam Shanmugam - Kaathaadi,46,-100.0,-21.110027313232422,0.0,0.03121886322463768,0.0,6.6331682205200195,-24.0,-0.000209678866667673
Sambasevam Shanmugam - Kaathaadi,47,-100.0,-22.725666046142578,0.0,0.02299592391304348,0.0,4.04033088684082,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,48,-100.0,-19.548585891723633,0.0,0.018299932065217392,0.0,5.219751358032227,-24.0,-3.572271089069545e-05
Sambasevam Shanmugam - Kaathaadi,49,-100.0,-17.658187866210938,0.0,0.023864923007246377,0.0,4.946837425231934,-24.0,-0.00017395545728504658
Sambasevam Shanmugam - Kaathaadi,50,-100.0,-20.1572265625,0.0,0.03921535326086956,0.0,4.843041896820068,-24.0,-0.00022521083883475512
Sambasevam Shanmugam - Kaathaadi,51,-22.245168685913086,-22.4538631439209,0.045182291666666666,0.030853713768115944,4.975273609161377,11.428182601928711,-7.610507600475103e-05,-0.00038622721331194043
Sambasevam Shanmugam - Kaathaadi,52,-20.94763946533203,-22.607723236083984,0.03802790987318841,0.01705587635869565,4.6395487785339355,6.2128987312316895,-0.00012891307414975017,-0.00032772254780866206
Sambasevam Shanmugam - Kaathaadi,53,-19.967439651489258,-23.353273391723633,0.03609742980072464,0.026576653079710143,4.212238311767578,4.9087724685668945,-0.00010561539238551632,-0.0005270543042570353
Sambasevam Shanmugam - Kaathaadi,54,-20.87693214416504,-24.21973419189453,0.04401466259057971,0.038119904891304346,5.605772972106934,5.599062919616699,-0.00012373580830171704,-0.0005658856825903058
Sambasevam Shanmugam - Kaathaadi,55,-21.168254852294922,-22.655189514160156,0.03450237771739131,0.03714475769927536,5.308922290802002,5.493549346923828,-0.0001454803568776697,-0.0004079724312759936
Sambasevam Shanmugam - Kaathaadi,56,-37.42279815673828,-18.5346622467041,0.01681527400362319,0.027134284420289857,7.1937408447265625,4.755382061004639,-0.0023227997589856386,-0.0002578280691523105
Sambasevam Shanmugam - Kaathaadi,57,-100.0,-18.408615112304688,0.0,0.02301856884057971,0.0,4.657397747039795,-24.0,-0.00023194137611426413
Sambasevam Shanmugam - Kaathaadi,58,-25.234973907470703,-18.119321823120117,0.032987998188405795,0.02148720561594203,5.563982963562012,4.5459980964660645,-0.0006280163070186973,-0.0002743955992627889
Sambasevam Shanmugam - Kaathaadi,59,-31.068870544433594,-19.356456756591797,0.04690613677536232,0.021642889492753625,3.9067535400390625,4.116270542144775,-0.002460550982505083,-0.00032772254780866206
Sambasevam Shanmugam - Kaathaadi,60,-33.73876953125,-17.521373748779297,0.05036231884057971,0.021555140398550724,5.531565189361572,5.041933059692383,-0.003590608248487115,-0.00021951578673906624
Sambasevam Shanmugam - Kaathaadi,61,-46.43327713012695,-21.924631118774414,0.020111526268115944,0.015513190670289854,5.734848499298096,5.911739349365234,-0.008787552826106548,-0.000256274885032326
Sambasevam Shanmugam - Kaathaadi,62,-100.0,-28.4346866607666,0.0,0.010849750905797102,0.0,4.8862080574035645,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,63,-100.0,-26.840404510498047,0.0,0.01177536231884058,0.0,5.197086811065674,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,64,-100.0,-26.55591583251953,0.0,0.012993942481884058,0.0,6.325977802276611,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,65,-100.0,-25.95104217529297,0.0,0.011380491394927536,0.0,5.312208652496338,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,66,-100.0,-26.526844024658203,0.0,0.012737771739130434,0.0,7.518903732299805,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,67,-100.0,-24.879234313964844,0.0,0.010174649003623188,0.0,8.09669303894043,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,68,-100.0,-27.367080688476562,0.0,0.013247282608695652,0.0,5.1727447509765625,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,69,-100.0,-28.072349548339844,0.0,0.01245612545289855,0.0,5.515976905822754,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,70,-100.0,-31.883541107177734,0.0,0.01177536231884058,0.0,5.0724921226501465,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,71,-100.0,-36.10995864868164,0.0,0.014453125,0.0,4.661620140075684,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,72,-100.0,-35.44671630859375,0.0,0.009384907155797102,0.0,7.783259391784668,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,73,-100.0,-35.09295654296875,0.0,0.01881651947463768,0.0,4.4240827560424805,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,74,-100.0,-34.99297332763672,0.0,0.017510190217391305,0.0,6.445712566375732,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,75,-100.0,-33.079010009765625,0.0,0.01741111865942029,0.0,6.65665864944458,-24.0,0.0
Sambasevam Shanmugam - Kaathaadi,76,-100.0,-32.33125305175781,0.0,0.018713201992753625,0.0,6.178248882293701,-24.0,0.0
Secretariat - Borderline,0,-100.0,-21.826770782470703,0.0,0.029779495018115942,0.0,5.606926918029785,-24.0,-0.0004996135830879211
Secretariat - Borderline,1,-100.0,-21.251020431518555,0.0,0.028652909873188404,0.0,5.317103862762451,-24.0,-0.0006207677070051432
Secretariat - Borderline,2,-100.0,-20.6564884185791,0.0,0.03225769927536232,0.0,6.701523303985596,-24.0,-0.0005374093307182193
Secretariat - Borderline,3,-100.0,-19.882844924926758,0.0,0.03790619338768116,0.0,5.459614276885986,-24.0,-0.00047165516298264265
Secretariat - Borderline,4,-38.59733963012695,-19.258085250854492,0.05384680706521739,0.03403108016304348,16.83551788330078,5.595976829528809,-0.0014984090812504292,-0.00039244015351869166
Secretariat - Borderline,5,-23.986717224121094,-21.924495697021484,0.08476845561594203,0.027783910778985507,4.303647041320801,5.6259965896606445,-0.0005477643571794033,-0.0008703297935426235
Secretariat - Borderline,6,-25.554805755615234,-19.31765365600586,0.06594485960144927,0.04457653985507246,5.193038463592529,5.847062110900879,-0.0008045731228776276,-0.0005047910381108522
Secretariat - Borderline,7,-24.80266761779785,-18.86842155456543,0.053498641304347824,0.03876245471014493,7.418745040893555,5.736387729644775,-0.00042454025242477655,-0.0004291999794077128
Secretariat - Borderline,8,-24.298534393310547,-18.713701248168945,0.03740375905797101,0.03040930706521739,4.543298244476318,5.454709053039551,-0.00059591542230919,-0.0003442901943344623
Secretariat - Borderline,9,-28.409027099609375,-17.90810775756836,0.055703691123188404,0.04927111639492754,7.926811218261719,5.27437162399292,-0.0011944606667384505,-0.00037535466253757477
Secretariat - Borderline,10,-22.659339904785156,-21.14250946044922,0.04671790081521739,0.02596099411231884,5.384262561798096,5.384406089782715,-0.00037639011861756444,-0.000824248360004276
Secretariat - Borderline,11,-21.310976028442383,-19.046680450439453,0.07484007019927537,0.04156476449275362,5.480807781219482,6.513944149017334,-0.0002479911199770868,-0.000581936095841229
Secretariat - Borderline,12,-24.03476333618164,-18.46844482421875,0.06575096240942029,0.02894729393115942,6.669618606567383,4.882877349853516,-0.0005917733651585877,-0.00042402249528095126
Secretariat - Borderline,13,-22.87885856628418,-17.262170791625977,0.0362106544384058,0.02748245018115942,3.852485418319702,5.121150970458984,-0.0004053837328683585,-0.0003318644594401121
Secretariat - Borderline,14,-46.75672149658203,-17.493877410888672,0.034007019927536235,0.056251415307971016,13.127226829528809,5.918338775634766,-0.007620029151439667,-0.0003064952907152474
Secretariat - Borderline,15,-19.922975540161133,-19.084259033203125,0.1044723731884058,0.049133831521739134,6.061427116394043,5.632718563079834,-0.00014962218119762838,-0.00047217292012646794
Secretariat - Borderline,16,-23.62179183959961,-19.5698184967041,0.06755972599637682,0.05538383152173913,7.1012959480285645,5.296274662017822,-0.000254721671808511,-0.0004602647095452994
Secretariat - Borderline,17,-23.13593101501465,-19.123950958251953,0.06904721467391305,0.057027004076086955,8.57352352142334,5.818261623382568,-0.00010302676673745736,-0.000655975250992924
Secretariat - Borderline,18,-18.69992446899414,-19.15633773803711,0.08065981657608695,0.05236497961956522,5.204725742340088,5.106137752532959,-0.00010975720215355977,-0.000576758524402976
Secretariat - Borderline,19,-23.181777954101562,-19.237163543701172,0.05870697463768116,0.05137426403985507,7.342787265777588,4.913349628448486,-0.0002443669945932925,-0.0005612259265035391
Secretariat - Borderline,20,-28.03802490234375,-24.242551803588867,0.07773720561594202,0.04629047780797101,5.326761245727539,7.691046237945557,-0.0006715079653076828,-0.0012742007384076715
Secretariat - Borderline,21,-27.602672576904297,-26.848140716552734,0.03640313632246377,0.04790251358695652,4.357497692108154,8.101666450500488,-0.0002417783107375726,-0.000986311468295753
Secretariat - Borderline,22,-28.33683967590332,-25.608448028564453,0.0779098731884058,0.06851364356884058,10.109598159790039,10.901812553405762,-0.0003313467022962868,-0.0005513885989785194
Secretariat - Borderline,23,-18.988096237182617,-18.62686538696289,0.0735252490942029,0.08208220108695652,5.382880687713623,5.498676300048828,-0.00010561539238551632,-0.000454569497378543
